pathway,n_genes,corr,abs_corr,sign
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,4,,,0
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,7,,,0
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,1,,,0
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,19,0.8593748211860657,0.8593748211860657,1
REACTOME_RRNA_PROCESSING,40,0.8932934403419495,0.8932934403419495,1
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION,1,,,0
REACTOME_RSK_ACTIVATION,1,,,0
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,7,,,0
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,10,0.7468848824501038,0.7468848824501038,1
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,1,,,0
REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS,1,,,0
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,13,0.8343722820281982,0.8343722820281982,1
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,2,,,0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,13,0.6620478630065918,0.6620478630065918,1
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,3,,,0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,2,,,0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING,0,,,0
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,1,,,0
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,7,,,0
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION,1,,,0
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION,0,,,0
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,6,,,0
REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION,3,,,0
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION,1,,,0
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,2,,,0
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,1,,,0
REACTOME_RUNX3_REGULATES_P14_ARF,3,,,0
REACTOME_RUNX3_REGULATES_WNT_SIGNALING,4,,,0
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION,0,,,0
REACTOME_SARS_COV_1_INFECTION,12,0.6037927269935608,0.6037927269935608,1
REACTOME_SARS_COV_2_INFECTION,19,0.7115144729614258,0.7115144729614258,1
REACTOME_SARS_COV_INFECTIONS,39,0.6978327631950378,0.6978327631950378,1
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,5,,,0
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS,1,,,0
REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS,2,,,0
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,4,,,0
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,8,,,0
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,4,,,0
REACTOME_SELECTIVE_AUTOPHAGY,16,0.6622949242591858,0.6622949242591858,1
REACTOME_SELENOAMINO_ACID_METABOLISM,12,0.8743614554405212,0.8743614554405212,1
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,3,,,0
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,2,,,0
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,4,,,0
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,4,,,0
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,1,,,0
REACTOME_SEMAPHORIN_INTERACTIONS,10,0.6460697054862976,0.6460697054862976,1
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,19,0.7357066869735718,0.7357066869735718,1
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,0,,,0
REACTOME_SENSORY_PERCEPTION,33,0.46735575795173645,0.46735575795173645,1
REACTOME_SENSORY_PERCEPTION_OF_SALTY_TASTE,0,,,0
REACTOME_SENSORY_PERCEPTION_OF_TASTE,4,,,0
REACTOME_SENSORY_PROCESSING_OF_SOUND,9,,,0
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,6,,,0
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,44,0.7141541838645935,0.7141541838645935,1
REACTOME_SERINE_BIOSYNTHESIS,2,,,0
REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS,0,,,0
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,2,,,0
REACTOME_SEROTONIN_RECEPTORS,0,,,0
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,3,,,0
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,5,,,0
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,2,,,0
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,3,,,0
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,2,,,0
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,2,,,0
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R,1,,,0
REACTOME_SIALIC_ACID_METABOLISM,10,0.6262598037719727,0.6262598037719727,1
REACTOME_SIGNALING_BY_ACTIVIN,2,,,0
REACTOME_SIGNALING_BY_ALK,4,,,0
REACTOME_SIGNALING_BY_ALK_IN_CANCER,10,0.8432223796844482,0.8432223796844482,1
REACTOME_SIGNALING_BY_BMP,4,,,0
REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS,15,0.7224765419960022,0.7224765419960022,1
REACTOME_SIGNALING_BY_CSF3_G_CSF,6,,,0
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,1,,,0
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,5,,,0
REACTOME_SIGNALING_BY_EGFR,11,0.7759111523628235,0.7759111523628235,1
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,7,,,0
REACTOME_SIGNALING_BY_ERBB2,13,0.7031840085983276,0.7031840085983276,1
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,5,,,0
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,7,,,0
REACTOME_SIGNALING_BY_ERBB4,14,0.6402976512908936,0.6402976512908936,1
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,10,0.8204569816589355,0.8204569816589355,1
REACTOME_SIGNALING_BY_FGFR,18,0.8062773942947388,0.8062773942947388,1
REACTOME_SIGNALING_BY_FGFR1,9,,,0
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,8,,,0
REACTOME_SIGNALING_BY_FGFR2,16,0.791562020778656,0.791562020778656,1
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,4,,,0
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,9,,,0
REACTOME_SIGNALING_BY_FGFR3,8,,,0
REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER,2,,,0
REACTOME_SIGNALING_BY_FGFR4,7,,,0
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,3,,,0
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,13,0.8291808366775513,0.8291808366775513,1
REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS,9,,,0
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS,4,,,0
REACTOME_SIGNALING_BY_GPCR,148,0.36941400170326233,0.36941400170326233,1
REACTOME_SIGNALING_BY_HEDGEHOG,22,0.665753185749054,0.665753185749054,1
REACTOME_SIGNALING_BY_HIPPO,2,,,0
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,16,0.5866131782531738,0.5866131782531738,1
REACTOME_SIGNALING_BY_INTERLEUKINS,122,0.7574339509010315,0.7574339509010315,1
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,6,,,0
REACTOME_SIGNALING_BY_LEPTIN,4,,,0
REACTOME_SIGNALING_BY_LRP5_MUTANTS,1,,,0
REACTOME_SIGNALING_BY_MAPK_MUTANTS,1,,,0
REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB,0,,,0
REACTOME_SIGNALING_BY_MET,10,0.7013882994651794,0.7013882994651794,1
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,8,,,0
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS,1,,,0
REACTOME_SIGNALING_BY_MST1,1,,,0
REACTOME_SIGNALING_BY_NODAL,2,,,0
REACTOME_SIGNALING_BY_NOTCH,35,0.7296702265739441,0.7296702265739441,1
REACTOME_SIGNALING_BY_NOTCH1,17,0.7569320797920227,0.7569320797920227,1
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,3,,,0
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,12,0.7239304780960083,0.7239304780960083,1
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT,0,,,0
REACTOME_SIGNALING_BY_NOTCH2,6,,,0
REACTOME_SIGNALING_BY_NOTCH3,7,,,0
REACTOME_SIGNALING_BY_NOTCH4,6,,,0
REACTOME_SIGNALING_BY_NTRK2_TRKB,4,,,0
REACTOME_SIGNALING_BY_NTRK3_TRKC,3,,,0
REACTOME_SIGNALING_BY_NTRKS,27,0.6373940110206604,0.6373940110206604,1
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,69,0.7772337794303894,0.7772337794303894,1
REACTOME_SIGNALING_BY_PDGF,18,0.5679215788841248,0.5679215788841248,1
REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS,4,,,0
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE,4,,,0
REACTOME_SIGNALING_BY_PTK6,17,0.7303676605224609,0.7303676605224609,1
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,112,0.7146904468536377,0.7146904468536377,1
REACTOME_SIGNALING_BY_RETINOIC_ACID,11,0.7252039909362793,0.7252039909362793,1
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,143,0.6699073314666748,0.6699073314666748,1
REACTOME_SIGNALING_BY_RNF43_MUTANTS,0,,,0
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,29,0.8186805248260498,0.8186805248260498,1
REACTOME_SIGNALING_BY_SCF_KIT,11,0.8244672417640686,0.8244672417640686,1
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,26,0.6278355121612549,0.6278355121612549,1
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,22,0.6645414233207703,0.6645414233207703,1
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER,2,,,0
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,24,0.8033170700073242,0.8033170700073242,1
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,11,0.6956954598426819,0.6956954598426819,1
REACTOME_SIGNALING_BY_VEGF,25,0.5966110825538635,0.5966110825538635,1
REACTOME_SIGNALING_BY_WNT,53,0.7077992558479309,0.7077992558479309,1
REACTOME_SIGNALING_BY_WNT_IN_CANCER,5,,,0
REACTOME_SIGNALLING_TO_ERKS,5,,,0
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,1,,,0
REACTOME_SIGNALLING_TO_RAS,2,,,0
REACTOME_SIGNAL_AMPLIFICATION,9,,,0
REACTOME_SIGNAL_ATTENUATION,1,,,0
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,2,,,0
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,4,,,0
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,3,,,0
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,0,,,0
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,36,0.6808384656906128,0.6808384656906128,1
REACTOME_SLC_TRANSPORTER_DISORDERS,19,0.7901761531829834,0.7901761531829834,1
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE,1,,,0
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,10,0.6695717573165894,0.6695717573165894,1
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS,2,,,0
REACTOME_SMOOTH_MUSCLE_CONTRACTION,7,,,0
REACTOME_SNRNP_ASSEMBLY,12,0.7909075021743774,0.7909075021743774,1
REACTOME_SODIUM_CALCIUM_EXCHANGERS,0,,,0
REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS,0,,,0
REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS,0,,,0
REACTOME_SODIUM_PROTON_EXCHANGERS,0,,,0
REACTOME_SOS_MEDIATED_SIGNALLING,2,,,0
REACTOME_SPERM_MOTILITY_AND_TAXES,2,,,0
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,7,,,0
REACTOME_SPHINGOLIPID_METABOLISM,14,0.7930546402931213,0.7930546402931213,1
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,3,,,0
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,9,,,0
REACTOME_STABILIZATION_OF_P53,5,,,0
REACTOME_STAT3_NUCLEAR_EVENTS_DOWNSTREAM_OF_ALK_SIGNALING,0,,,0
REACTOME_STAT5_ACTIVATION,2,,,0
REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS,2,,,0
REACTOME_STIMULI_SENSING_CHANNELS,11,0.6399800181388855,0.6399800181388855,1
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,1,,,0
REACTOME_STRIATED_MUSCLE_CONTRACTION,6,,,0
REACTOME_SULFIDE_OXIDATION_TO_SULFATE,1,,,0
REACTOME_SULFUR_AMINO_ACID_METABOLISM,7,,,0
REACTOME_SUMOYLATION,52,0.7584605813026428,0.7584605813026428,1
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,20,0.5776157975196838,0.5776157975196838,1
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,26,0.6662964224815369,0.6662964224815369,1
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,6,,,0
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,12,0.7929840683937073,0.7929840683937073,1
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,2,,,0
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,8,,,0
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,16,0.7011143565177917,0.7011143565177917,1
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,10,0.7698110342025757,0.7698110342025757,1
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,14,0.7244282364845276,0.7244282364845276,1
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,3,,,0
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,10,0.8519303202629089,0.8519303202629089,1
REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1,1,,,0
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED,1,,,0
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9,1,,,0
REACTOME_SUPPRESSION_OF_APOPTOSIS,0,,,0
REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,4,,,0
REACTOME_SURFACTANT_METABOLISM,3,,,0
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,19,0.7529401779174805,0.7529401779174805,1
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,5,,,0
REACTOME_SYNDECAN_INTERACTIONS,4,,,0
REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES,2,,,0
REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES,1,,,0
REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE,1,,,0
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,2,,,0
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,7,,,0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,6,,,0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,2,,,0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,1,,,0
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,2,,,0
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2,3,,,0
REACTOME_SYNTHESIS_OF_DNA,31,0.6425310969352722,0.6425310969352722,1
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE,2,,,0
REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET,2,,,0
REACTOME_SYNTHESIS_OF_GDP_MANNOSE,1,,,0
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,7,,,0
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,5,,,0
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,6,,,0
REACTOME_SYNTHESIS_OF_KETONE_BODIES,2,,,0
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,1,,,0
REACTOME_SYNTHESIS_OF_LIPOXINS_LX,3,,,0
REACTOME_SYNTHESIS_OF_PA,7,,,0
REACTOME_SYNTHESIS_OF_PC,7,,,0
REACTOME_SYNTHESIS_OF_PE,3,,,0
REACTOME_SYNTHESIS_OF_PG,1,,,0
REACTOME_SYNTHESIS_OF_PI,2,,,0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,4,,,0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_ER_MEMBRANE,2,,,0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,4,,,0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,2,,,0
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,19,0.7392098307609558,0.7392098307609558,1
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX,4,,,0
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL,2,,,0
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,16,0.7535582184791565,0.7535582184791565,1
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,1,,,0
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,5,,,0
REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE,2,,,0
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,4,,,0
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,2,,,0
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP,2,,,0
REACTOME_S_PHASE,46,0.7600681185722351,0.7600681185722351,1
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS,0,,,0
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,9,,,0
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,0,,,0
REACTOME_TBC_RABGAPS,7,,,0
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,28,0.6962956190109253,0.6962956190109253,1
REACTOME_TCR_SIGNALING,31,0.6930170655250549,0.6930170655250549,1
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,17,0.7420929074287415,0.7420929074287415,1
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION,6,,,0
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,7,,,0
REACTOME_TELOMERE_MAINTENANCE,26,0.767469584941864,0.767469584941864,1
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,1,,,0
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,6,,,0
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,12,0.5708926916122437,0.5708926916122437,1
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,2,,,0
REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION,2,,,0
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,2,,,0
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,2,,,0
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,8,,,0
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,6,,,0
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,3,,,0
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,4,,,0
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,28,0.8410708904266357,0.8410708904266357,1
REACTOME_THE_FATTY_ACID_CYCLING_MODEL,0,,,0
REACTOME_THE_NLRP3_INFLAMMASOME,6,,,0
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,9,,,0
REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,0,,,0
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,9,,,0
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,8,,,0
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,9,,,0
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,9,,,0
REACTOME_THYROXINE_BIOSYNTHESIS,0,,,0
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,4,,,0
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,5,,,0
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,4,,,0
REACTOME_TIE2_SIGNALING,6,,,0
REACTOME_TIGHT_JUNCTION_INTERACTIONS,7,,,0
REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,2,,,0
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,7,,,0
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,3,,,0
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,2,,,0
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,25,0.5396500825881958,0.5396500825881958,1
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,15,0.7903745174407959,0.7903745174407959,1
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,8,,,0
REACTOME_TNF_SIGNALING,9,,,0
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,27,0.7929419279098511,0.7929419279098511,1
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,40,0.8218845725059509,0.8218845725059509,1
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,29,0.811909019947052,0.811909019947052,1
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD,1,,,0
REACTOME_TP53_REGULATES_METABOLIC_GENES,16,0.5610350370407104,0.5610350370407104,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,6,,,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,1,,,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,14,0.685086190700531,0.685086190700531,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,11,0.8111791014671326,0.8111791014671326,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,5,,,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,16,0.7706238031387329,0.7706238031387329,1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,4,,,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,3,,,0
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,5,,,0
